timestamp_utc,date_utc,session_id,turn_index,state_before,state_after,pending_action,current_prompt_field,current_item_id,current_item_name,user_text,normalized_text,pred_main_intent,pred_sub_intent,pred_intent,pred_intent_confidence,slot_model_ran,response_key,command_type,command_summary,outcome,notes
2026-03-12T12:41:37.844763+00:00,2026-03-12,ui-1773319226450,9,waiting_for_quantity,idle,add_item,quantity,e549d096-176c-402b-8d0d-9cf424dbaa4e,Hawaiian Pizza,2,2,cart,change_quantity,unknown,1.0000,0,item_added_successfully,ADD_ITEM_TO_CART,"item_id=e549d096-176c-402b-8d0d-9cf424dbaa4e;quantity=2;variant_id=small;sides={};side_variants={};modifiers={'79de45c1-e0c7-4392-91c5-a0a587ed6361': ['36d51f5e-02d7-4685-bd22-4b9c8396975b', '15be8476-75e4-4a21-8974-992b25ea74af'], 'f2253502-1973-4346-ba26-613db082038b': ['7ef672eb-f04f-48a0-9ebb-5558a453099b']}",success_command_emitted,
2026-03-12T12:41:41.088604+00:00,2026-03-12,ui-1773319226450,10,idle,waiting_for_size,add_item,size,23f9fcab-6088-4906-930e-8e627fd46d9d,Coke,add one coke,add one coke,cart,add_item,add_item,0.9969,1,ask_for_size,,,slots_detected_no_command,
2026-03-12T12:41:43.484248+00:00,2026-03-12,ui-1773319226450,11,waiting_for_size,idle,add_item,size,23f9fcab-6088-4906-930e-8e627fd46d9d,Coke,small,small,cart,modify_item,unknown,1.0000,0,item_added_successfully,ADD_ITEM_TO_CART,item_id=23f9fcab-6088-4906-930e-8e627fd46d9d;quantity=1;variant_id=small;sides={};side_variants={};modifiers={},success_command_emitted,
2026-03-12T12:41:51.172295+00:00,2026-03-12,ui-1773319226450,12,idle,waiting_for_size,add_item,size,23f9fcab-6088-4906-930e-8e627fd46d9d,Coke,add one large coke,add one large coke,cart,add_item,add_item,0.9938,1,ask_for_size,,,slots_detected_no_command,
2026-03-12T12:41:53.550468+00:00,2026-03-12,ui-1773319226450,13,waiting_for_size,idle,add_item,size,23f9fcab-6088-4906-930e-8e627fd46d9d,Coke,large,large,cart,modify_item,unknown,1.0000,0,item_added_successfully,ADD_ITEM_TO_CART,item_id=23f9fcab-6088-4906-930e-8e627fd46d9d;quantity=1;variant_id=large;sides={};side_variants={};modifiers={},success_command_emitted,
2026-03-12T12:44:09.422907+00:00,2026-03-12,ui-1773319226450,14,idle,idle,,,,,you got platters,you got platters,menu,availability_query,availability_query,0.9931,1,show_category,,,slots_detected_no_command,
2026-03-12T12:44:32.068847+00:00,2026-03-12,ui-1773319226450,15,idle,confirming_item,add_item,,,,i will take snow crab,i will take snow crab,cart,add_item,add_item,0.9903,1,confirm_item_ambiguous,,,clarification,
2026-03-12T12:44:38.791075+00:00,2026-03-12,ui-1773319226450,16,confirming_item,confirming_item,add_item,,,#3. Snow Crab leg Platter,snow crab leg platter,snow crab leg platter,cart,add_item,add_item,0.9700,1,confirm_item,,,slots_detected_no_command,
2026-03-12T12:44:42.164013+00:00,2026-03-12,ui-1773319226450,17,confirming_item,waiting_for_quantity,add_item,quantity,1a39ec12-ebae-4c52-8b46-f451b3452a01,#3. Snow Crab leg Platter,yeah,yeah,confirmation,affirm,confirm,1.0000,0,ask_for_quantity,,,observed,
2026-03-12T12:44:44.025088+00:00,2026-03-12,ui-1773319226450,18,waiting_for_quantity,idle,add_item,quantity,1a39ec12-ebae-4c52-8b46-f451b3452a01,#3. Snow Crab leg Platter,2,2,cart,change_quantity,unknown,1.0000,0,item_added_successfully,ADD_ITEM_TO_CART,item_id=1a39ec12-ebae-4c52-8b46-f451b3452a01;quantity=2;variant_id=;sides={};side_variants={};modifiers={},success_command_emitted,
2026-03-12T12:44:55.632071+00:00,2026-03-12,ui-1773319226450,19,idle,confirming_order,,,,,that's all,thats all,order,finish_order,finish_order,0.9402,0,confirm_order_summary,,,observed,
2026-03-12T12:44:58.573920+00:00,2026-03-12,ui-1773319226450,20,confirming_order,waiting_for_payment,,,,,yes,yes,confirmation,affirm,confirm,1.0000,0,payment_link_sent,,,success,
2026-03-12T12:45:05.019131+00:00,2026-03-12,ui-1773319226450,21,waiting_for_payment,waiting_for_payment,,,,,i've done,ive done,order,finish_order,finish_order,0.6446,0,waiting_for_payment,,,observed,
2026-03-12T12:45:08.460431+00:00,2026-03-12,ui-1773319226450,22,waiting_for_payment,idle,,,,,i've paid,ive paid,payment,payment_done,payment_done,0.9905,0,order_completed,CLEAR_CART,item_id=;quantity=;variant_id=;sides={};side_variants={};modifiers={},success_command_emitted,
2026-03-12T12:46:14.845266+00:00,2026-03-12,ui-1773319226450,23,idle,idle,,,,,how much is small coke,how much is small coke,menu,ask_price,ask_price,0.9969,1,price_not_found,,,slots_detected_no_command,
2026-03-12T12:46:20.534358+00:00,2026-03-12,ui-1773319226450,24,idle,idle,,,,,how much is coke,how much is coke,menu,ask_price,ask_price,0.9969,1,price_not_found,,,slots_detected_no_command,
2026-03-12T13:48:39.872294+00:00,2026-03-12,ui-1773323311523,1,idle,idle,,,,,how much is small coke,how much is small coke,menu,ask_price,ask_price,0.9969,1,show_item_price,,,slots_detected_no_command,
2026-03-12T13:49:05.532975+00:00,2026-03-12,ui-1773323311523,1,idle,waiting_for_size,add_item,size,23f9fcab-6088-4906-930e-8e627fd46d9d,Coke,i want a coke,i want a coke,cart,add_item,add_item,0.9974,1,ask_for_size,,,slots_detected_no_command,
2026-03-12T13:54:53.917616+00:00,2026-03-12,ui-1773323685222,1,idle,idle,,,,,how much is small coke,how much is small coke,menu,ask_price,ask_price,0.9969,1,show_item_price,,,slots_detected_no_command,
2026-03-12T13:55:04.286502+00:00,2026-03-12,ui-1773323685222,2,idle,idle,,,,,how much is large,how much is large,menu,ask_price,ask_price,0.9971,1,price_not_found,,,observed,
2026-03-12T13:55:09.837499+00:00,2026-03-12,ui-1773323685222,3,idle,idle,,,,,how much is large coke,how much is large coke,menu,ask_price,ask_price,0.9969,1,show_item_price,,,slots_detected_no_command,
2026-03-12T13:55:14.589599+00:00,2026-03-12,ui-1773323685222,4,idle,waiting_for_size,add_item,size,23f9fcab-6088-4906-930e-8e627fd46d9d,Coke,and medium coke ?.,and medium coke,cart,add_item,add_item,0.9976,1,ask_for_size,,,slots_detected_no_command,
2026-03-12T13:55:25.231564+00:00,2026-03-12,ui-1773323685222,5,waiting_for_size,waiting_for_quantity,add_item,quantity,23f9fcab-6088-4906-930e-8e627fd46d9d,Coke,how much is medium coke,how much is medium coke,menu,ask_price,unknown,1.0000,0,ask_for_quantity,,,slots_detected_no_command,
2026-03-12T13:55:27.824136+00:00,2026-03-12,ui-1773323685222,6,waiting_for_quantity,idle,add_item,quantity,23f9fcab-6088-4906-930e-8e627fd46d9d,Coke,2,2,cart,change_quantity,unknown,1.0000,0,item_added_successfully,ADD_ITEM_TO_CART,item_id=23f9fcab-6088-4906-930e-8e627fd46d9d;quantity=2;variant_id=medium;sides={};side_variants={};modifiers={},success_command_emitted,
2026-03-12T13:55:34.311385+00:00,2026-03-12,ui-1773323685222,7,idle,idle,,,,,how much is medium coke,how much is medium coke,menu,ask_price,ask_price,0.9969,1,show_item_price,,,slots_detected_no_command,
2026-03-12T13:55:40.074205+00:00,2026-03-12,ui-1773323685222,8,idle,waiting_for_size,add_item,size,23f9fcab-6088-4906-930e-8e627fd46d9d,Coke,and large coke,and large coke,cart,add_item,add_item,0.9969,1,ask_for_size,,,slots_detected_no_command,
2026-03-12T13:55:45.356152+00:00,2026-03-12,ui-1773323685222,9,waiting_for_size,waiting_for_quantity,add_item,quantity,23f9fcab-6088-4906-930e-8e627fd46d9d,Coke,add large coke,add large coke,cart,add_item,unknown,1.0000,0,ask_for_quantity,,,slots_detected_no_command,
2026-03-12T13:55:48.260640+00:00,2026-03-12,ui-1773323685222,10,waiting_for_quantity,idle,add_item,quantity,23f9fcab-6088-4906-930e-8e627fd46d9d,Coke,2,2,cart,change_quantity,unknown,1.0000,0,item_added_successfully,ADD_ITEM_TO_CART,item_id=23f9fcab-6088-4906-930e-8e627fd46d9d;quantity=2;variant_id=large;sides={};side_variants={};modifiers={},success_command_emitted,
2026-03-16T12:13:49.053527+00:00,2026-03-16,cli-7a5f3e62-b2d0-4e04-87e9-df523468a9d5,1,idle,confirming_item,,,,,i want a cicken taco,i want a cicken taco,cart,add_item,add_item,0.9976,1,confirm_item_ambiguous,,,clarification,
2026-03-16T18:12:49.863973+00:00,2026-03-16,ui-1773684759438,1,idle,waiting_for_side,,,,,i want a chicken taco,i want a chicken taco,cart,add_item,add_item,0.9971,1,ask_for_side,,,slots_detected_no_command,
2026-03-16T18:13:04.231929+00:00,2026-03-16,ui-1773684759438,2,waiting_for_side,waiting_for_modifier,add_item,side,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,i'll take coke,ill take coke,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-16T18:13:08.652367+00:00,2026-03-16,ui-1773684759438,3,waiting_for_modifier,waiting_for_modifier,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,no,no,confirmation,deny,deny,0.9878,1,ask_for_modifier,,,observed,
2026-03-16T18:23:11.610445+00:00,2026-03-16,ui-1773685382977,1,idle,waiting_for_side,,,,,i want a chicken taco,i want a chicken taco,cart,add_item,add_item,0.9971,1,ask_for_side,,,slots_detected_no_command,
2026-03-16T18:28:52.173998+00:00,2026-03-16,CA8d0acaf0e99db41d8a778b3723d35159,1,idle,waiting_for_side,,,,,I would like to order a chicken taco.,i would like to order a chicken taco,cart,add_item,add_item,0.9967,1,ask_for_side,,,slots_detected_no_command,
2026-03-16T18:29:05.899864+00:00,2026-03-16,CA8d0acaf0e99db41d8a778b3723d35159,2,waiting_for_side,waiting_for_modifier,add_item,side,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,I will take Coke.,i will take coke,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-16T18:29:20.157002+00:00,2026-03-16,CA8d0acaf0e99db41d8a778b3723d35159,3,waiting_for_modifier,waiting_for_modifier,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,I will take tax.,i will take tax,payment,payment_methods_query,unknown,1.0000,1,repeat_modifier_options,,,reprompt,
2026-03-16T18:29:37.535095+00:00,2026-03-16,CA8d0acaf0e99db41d8a778b3723d35159,4,waiting_for_modifier,waiting_for_modifier,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,I will take tax.,i will take tax,payment,payment_methods_query,unknown,1.0000,1,repeat_modifier_options,,,reprompt,
2026-03-16T18:29:55.396086+00:00,2026-03-16,CA8d0acaf0e99db41d8a778b3723d35159,5,waiting_for_modifier,waiting_for_modifier,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,I will text you can,i will text you can,payment,payment_request,payment_request,0.3289,1,repeat_modifier_options,,,reprompt,
2026-03-16T18:30:12.424333+00:00,2026-03-16,CA8d0acaf0e99db41d8a778b3723d35159,6,waiting_for_modifier,waiting_for_modifier,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,I will take chicken.,i will take chicken,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-16T18:30:24.151466+00:00,2026-03-16,CA8d0acaf0e99db41d8a778b3723d35159,7,waiting_for_modifier,idle,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,Add jelly.,add jelly,cart,add_item,unknown,1.0000,1,item_added_successfully,ADD_ITEM_TO_CART,"item_id=e267fa3a-db86-4bf7-8124-c1523ddd6258;quantity=1;variant_id=;sides={'d9dcbebe-7d66-4659-940c-3890678834b5': ['5e57e093-8aab-4e93-acec-5a696fadd73e']};side_variants={};modifiers={'600e5a6e-96d5-4759-9ca4-d229b0f6b9c2': ['58d39f8d-ac18-4998-808a-12302f5e4884'], '1e0fad0b-4d65-4e2d-a8bf-ad9d20696705': ['fce50f96-e4ad-48ff-914a-cb944402a4f1']}",success_command_emitted,
2026-03-16T18:30:35.575432+00:00,2026-03-16,CA8d0acaf0e99db41d8a778b3723d35159,8,idle,confirming_order,,,,,Check out.,check out,order,checkout,checkout,0.9538,0,confirm_order_summary,,,observed,
2026-03-16T18:30:50.951252+00:00,2026-03-16,CA8d0acaf0e99db41d8a778b3723d35159,9,confirming_order,waiting_for_payment,,,,,Yeah.,yeah,confirmation,affirm,confirm,1.0000,0,payment_link_sent,,,success,
2026-03-16T18:31:03.527180+00:00,2026-03-16,CA8d0acaf0e99db41d8a778b3723d35159,10,waiting_for_payment,idle,,,,,It's done.,its done,order,payment_done,payment_done,0.6945,0,order_completed,CLEAR_CART,item_id=;quantity=;variant_id=;sides={};side_variants={};modifiers={},success_command_emitted,
2026-03-17T13:12:34.513217+00:00,2026-03-17,ui-1773753149336,1,idle,waiting_for_side,,,,,i want a chicken taco,i want a chicken taco,cart,add_item,add_item,0.9971,1,ask_for_side,,,slots_detected_no_command,
2026-03-17T13:12:41.037409+00:00,2026-03-17,ui-1773753149336,2,waiting_for_side,waiting_for_modifier,add_item,side,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,i'll take coke,ill take coke,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T13:12:45.181900+00:00,2026-03-17,ui-1773753149336,3,waiting_for_modifier,waiting_for_modifier,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,steak,steak,menu,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T14:34:38.422809+00:00,2026-03-17,CA47852bdec574eb255c5be91d72634676,1,idle,waiting_for_side,,,,,I will take a chicken taco.,i will take a chicken taco,cart,add_item,add_item,0.9971,1,ask_for_side,,,slots_detected_no_command,
2026-03-17T14:34:52.248715+00:00,2026-03-17,CA47852bdec574eb255c5be91d72634676,2,waiting_for_side,waiting_for_modifier,add_item,side,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,I'll take Coke.,ill take coke,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T14:35:06.400887+00:00,2026-03-17,CA47852bdec574eb255c5be91d72634676,3,waiting_for_modifier,waiting_for_modifier,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,", sausage.",sausage,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T14:58:30.551112+00:00,2026-03-17,ui-1773759508207,1,idle,idle,,,,,you got pizza,you got pizza,menu,availability_query,availability_query,0.9966,1,intent_not_allowed,,,failure,
2026-03-17T14:58:37.469560+00:00,2026-03-17,ui-1773759508207,2,idle,confirming_item,,,,,i want pizza,i want pizza,cart,add_item,add_item,0.9961,1,confirm_item_from_category,,,clarification,
2026-03-17T14:58:50.810315+00:00,2026-03-17,ui-1773759508207,3,confirming_item,confirming_item,add_item,,,,all meat pizza,all meat pizza,menu,add_item,add_item,0.4741,1,confirm_item,,,slots_detected_no_command,
2026-03-17T14:58:55.099894+00:00,2026-03-17,ui-1773759508207,4,confirming_item,waiting_for_modifier,add_item,,,All Meat Pizza,yes,yes,confirmation,affirm,confirm,1.0000,0,ask_for_modifier,,,observed,
2026-03-17T14:59:00.505044+00:00,2026-03-17,ui-1773759508207,5,waiting_for_modifier,waiting_for_modifier,add_item,modifier,c373693e-d505-4026-b61b-6def39b70e3f,All Meat Pizza,smoke ha,smoke ha,cart,add_item,unknown,1.0000,1,repeat_modifier_options,,,reprompt,
2026-03-17T14:59:04.555494+00:00,2026-03-17,ui-1773759508207,6,waiting_for_modifier,waiting_for_modifier,add_item,modifier,c373693e-d505-4026-b61b-6def39b70e3f,All Meat Pizza,smoked ham,smoked ham,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T14:59:11.725692+00:00,2026-03-17,ui-1773759508207,7,waiting_for_modifier,waiting_for_modifier,add_item,modifier,c373693e-d505-4026-b61b-6def39b70e3f,All Meat Pizza,pineapple,pineapple,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T14:59:19.202379+00:00,2026-03-17,ui-1773759508207,8,waiting_for_modifier,waiting_for_modifier,add_item,modifier,c373693e-d505-4026-b61b-6def39b70e3f,All Meat Pizza,tomato,tomato,cart,add_item,unknown,1.0000,1,too_many_modifier_choices,,,slots_detected_no_command,
2026-03-17T14:59:29.467570+00:00,2026-03-17,ui-1773759508207,9,waiting_for_modifier,waiting_for_modifier,add_item,modifier,c373693e-d505-4026-b61b-6def39b70e3f,All Meat Pizza,tomato sauce,tomato sauce,cart,add_item,unknown,1.0000,1,too_many_modifier_choices,,,slots_detected_no_command,
2026-03-17T14:59:35.703243+00:00,2026-03-17,ui-1773759508207,10,waiting_for_modifier,waiting_for_modifier,add_item,modifier,c373693e-d505-4026-b61b-6def39b70e3f,All Meat Pizza,regular tomato sauce,regular tomato sauce,cart,add_item,unknown,1.0000,1,too_many_modifier_choices,,,slots_detected_no_command,
2026-03-17T15:00:53.321879+00:00,2026-03-17,ui-1773759641477,1,idle,waiting_for_side,,,,,i want a chicken taco,i want a chicken taco,cart,add_item,add_item,0.9971,1,ask_for_side,,,slots_detected_no_command,
2026-03-17T15:01:02.951902+00:00,2026-03-17,ui-1773759641477,2,waiting_for_side,waiting_for_modifier,add_item,side,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,coke,coke,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T15:26:25.894170+00:00,2026-03-17,CA9fc12a0e3e33813ab17defbd6c236822,1,idle,idle,,,,,I would like to address. You can take her.,i would like to address you can take her,payment,payment_methods_query,payment_methods_query,0.3040,0,intent_not_allowed,,,failure,
2026-03-17T15:26:36.102802+00:00,2026-03-17,CA9fc12a0e3e33813ab17defbd6c236822,2,idle,waiting_for_side,,,,,I want a chicken taco.,i want a chicken taco,cart,add_item,add_item,0.9971,1,ask_for_side,,,slots_detected_no_command,
2026-03-17T15:26:52.972879+00:00,2026-03-17,CA9fc12a0e3e33813ab17defbd6c236822,3,waiting_for_side,waiting_for_modifier,add_item,side,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,", I will take Coke.",i will take coke,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T15:27:05.347750+00:00,2026-03-17,CA9fc12a0e3e33813ab17defbd6c236822,4,waiting_for_modifier,waiting_for_modifier,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,I will text you again.,i will text you again,order,finish_order,finish_order,0.2290,1,repeat_modifier_options,,,reprompt,
2026-03-17T15:27:21.675422+00:00,2026-03-17,CA9fc12a0e3e33813ab17defbd6c236822,5,waiting_for_modifier,waiting_for_modifier,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,Chicken.,chicken,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T15:27:36.317283+00:00,2026-03-17,CA9fc12a0e3e33813ab17defbd6c236822,6,waiting_for_modifier,idle,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,", I will take jelly.",i will take jelly,cart,add_item,unknown,1.0000,1,item_added_successfully,ADD_ITEM_TO_CART,"item_id=e267fa3a-db86-4bf7-8124-c1523ddd6258;quantity=1;variant_id=;sides={'d9dcbebe-7d66-4659-940c-3890678834b5': ['5e57e093-8aab-4e93-acec-5a696fadd73e']};side_variants={};modifiers={'600e5a6e-96d5-4759-9ca4-d229b0f6b9c2': ['58d39f8d-ac18-4998-808a-12302f5e4884'], '1e0fad0b-4d65-4e2d-a8bf-ad9d20696705': ['fce50f96-e4ad-48ff-914a-cb944402a4f1']}",success_command_emitted,
2026-03-17T15:27:47.138547+00:00,2026-03-17,CA9fc12a0e3e33813ab17defbd6c236822,7,idle,confirming_order,,,,,"No, let's check out.",no lets check out,order,checkout,checkout,0.9189,0,confirm_order_summary,,,observed,
2026-03-17T15:28:02.878379+00:00,2026-03-17,CA9fc12a0e3e33813ab17defbd6c236822,8,confirming_order,waiting_for_payment,,,,,Yes.,yes,confirmation,affirm,confirm,1.0000,0,payment_link_sent,,,success,
2026-03-17T15:28:11.943766+00:00,2026-03-17,CA9fc12a0e3e33813ab17defbd6c236822,9,waiting_for_payment,idle,,,,,I have done with the payment.,i have done with the payment,payment,payment_done,payment_done,0.9658,0,order_completed,CLEAR_CART,item_id=;quantity=;variant_id=;sides={};side_variants={};modifiers={},success_command_emitted,
2026-03-17T16:31:37.937887+00:00,2026-03-17,ui-1773765091548,1,idle,waiting_for_side,,,,,i want a chicken taco,i want a chicken taco,cart,add_item,add_item,0.9971,1,ask_for_side,,,slots_detected_no_command,
2026-03-17T16:31:40.257180+00:00,2026-03-17,ui-1773765091548,2,waiting_for_side,waiting_for_modifier,add_item,side,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,coke,coke,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T16:33:14.709177+00:00,2026-03-17,ui-1773765091548,3,waiting_for_modifier,waiting_for_modifier,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,no,no,confirmation,deny,deny,0.9878,1,ask_for_modifier,,,observed,
2026-03-17T16:33:21.430889+00:00,2026-03-17,ui-1773765091548,4,waiting_for_modifier,waiting_for_modifier,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,i don't want any,i dont want any,cart,remove_item,unknown,1.0000,1,repeat_modifier_options,,,reprompt,
2026-03-17T16:33:29.691508+00:00,2026-03-17,ui-1773765091548,5,waiting_for_modifier,idle,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,no,no,confirmation,deny,deny,0.9878,1,item_added_successfully,ADD_ITEM_TO_CART,item_id=e267fa3a-db86-4bf7-8124-c1523ddd6258;quantity=1;variant_id=;sides={'d9dcbebe-7d66-4659-940c-3890678834b5': ['5e57e093-8aab-4e93-acec-5a696fadd73e']};side_variants={};modifiers={},success_command_emitted,
2026-03-17T16:33:33.200061+00:00,2026-03-17,ui-1773765091548,6,idle,confirming_order,,,,,no,no,confirmation,deny,deny,0.9878,0,confirm_order_summary,,,observed,
2026-03-17T16:33:36.053310+00:00,2026-03-17,ui-1773765091548,7,confirming_order,idle,,,,,no,no,confirmation,deny,deny,1.0000,0,order_cancelled,,,observed,
2026-03-17T16:33:40.046719+00:00,2026-03-17,ui-1773765091548,8,idle,idle,,,,,yes,yes,confirmation,affirm,confirm,0.9800,0,intent_not_allowed,,,failure,
2026-03-17T18:10:12.129670+00:00,2026-03-17,CA0401769c1504dc24f26f0605322ff164,1,idle,waiting_for_size,,,,,I would like to order a Coke.,i would like to order a coke,cart,add_item,add_item,0.9971,1,ask_for_size,,,slots_detected_no_command,
2026-03-17T18:10:23.966977+00:00,2026-03-17,CA0401769c1504dc24f26f0605322ff164,2,waiting_for_size,waiting_for_size,add_item,size,23f9fcab-6088-4906-930e-8e627fd46d9d,Coke,", I will take large.",i will take large,cart,modify_item,unknown,1.0000,0,ask_for_size,,,slots_detected_no_command,
2026-03-17T18:10:35.489495+00:00,2026-03-17,CA0401769c1504dc24f26f0605322ff164,3,waiting_for_size,waiting_for_size,add_item,size,23f9fcab-6088-4906-930e-8e627fd46d9d,Coke,Large.,large,cart,modify_item,unknown,1.0000,0,ask_for_size,,,slots_detected_no_command,
2026-03-17T18:10:46.568687+00:00,2026-03-17,CA0401769c1504dc24f26f0605322ff164,4,waiting_for_size,waiting_for_size,add_item,size,23f9fcab-6088-4906-930e-8e627fd46d9d,Coke,Have you taken small?,have you taken small,menu,availability_query,unknown,1.0000,0,ask_for_size,,,slots_detected_no_command,
2026-03-17T18:11:16.678058+00:00,2026-03-17,CA83f48a3655fdc3908b0e80ddcee4cdb2,1,idle,idle,,,,,I would like to address a contact.,i would like to address a contact,payment,payment_methods_query,payment_methods_query,0.3931,0,intent_not_allowed,,,failure,
2026-03-17T18:11:26.924238+00:00,2026-03-17,CA83f48a3655fdc3908b0e80ddcee4cdb2,2,idle,waiting_for_side,,,,,I want a chicken taco.,i want a chicken taco,cart,add_item,add_item,0.9971,1,ask_for_side,,,slots_detected_no_command,
2026-03-17T18:11:37.922555+00:00,2026-03-17,CA83f48a3655fdc3908b0e80ddcee4cdb2,3,waiting_for_side,waiting_for_modifier,add_item,side,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,I'll take Coke.,ill take coke,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T18:11:50.061637+00:00,2026-03-17,CA83f48a3655fdc3908b0e80ddcee4cdb2,4,waiting_for_modifier,waiting_for_modifier,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,I will take chicken.,i will take chicken,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T18:12:02.755881+00:00,2026-03-17,CA83f48a3655fdc3908b0e80ddcee4cdb2,5,waiting_for_modifier,idle,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,I will take jelly.,i will take jelly,cart,add_item,unknown,1.0000,1,item_added_successfully,ADD_ITEM_TO_CART,"item_id=e267fa3a-db86-4bf7-8124-c1523ddd6258;quantity=1;variant_id=;sides={'d9dcbebe-7d66-4659-940c-3890678834b5': ['5e57e093-8aab-4e93-acec-5a696fadd73e']};side_variants={};modifiers={'600e5a6e-96d5-4759-9ca4-d229b0f6b9c2': ['58d39f8d-ac18-4998-808a-12302f5e4884'], '1e0fad0b-4d65-4e2d-a8bf-ad9d20696705': ['fce50f96-e4ad-48ff-914a-cb944402a4f1']}",success_command_emitted,
2026-03-17T18:12:56.307746+00:00,2026-03-17,CA44819599d32ff5ae4be916e712c171b0,1,idle,waiting_for_side,,,,,I would like to order chicken taco.,i would like to order chicken taco,cart,add_item,add_item,0.9941,1,ask_for_side,,,slots_detected_no_command,
2026-03-17T18:13:06.613996+00:00,2026-03-17,CA44819599d32ff5ae4be916e712c171b0,2,waiting_for_side,waiting_for_modifier,add_item,side,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,I'll take Coke.,ill take coke,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T18:13:20.243397+00:00,2026-03-17,CA44819599d32ff5ae4be916e712c171b0,3,waiting_for_modifier,waiting_for_modifier,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,I'll take back.,ill take back,cart,undo_last,undo_last,0.7822,1,repeat_modifier_options,,,reprompt,
2026-03-17T18:13:37.005401+00:00,2026-03-17,CA44819599d32ff5ae4be916e712c171b0,4,waiting_for_modifier,waiting_for_modifier,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,I'll take sausage.,ill take sausage,cart,add_item,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T18:13:51.302987+00:00,2026-03-17,CA44819599d32ff5ae4be916e712c171b0,5,waiting_for_modifier,waiting_for_quantity,add_item,modifier,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,I'll take jelly.,ill take jelly,cart,add_item,unknown,1.0000,1,ask_for_quantity,,,slots_detected_no_command,
